user_id,event_time,event_type,page_url,session_id,duration_sec,device_type,browser,region,is_new_user,referrer_source,is_converted
U0095453,2024-09-21 11:53:47,search,/search,6829e1e2,594,mobile,Safari,华东,0,广告投放,0
U0095454,2024-06-17 06:10:56,add_to_cart,/category/food,19c7c898,224,tablet,Firefox,华北,0,外部链接,0
U0095455,2025-03-11 20:48:39,add_to_cart,/product/221,d953210a,581,mobile,Chrome,西北,0,广告投放,0
U0095456,2024-12-23 20:12:46,purchase,/category/clothing,dcf625f5,422,mobile,Edge,华北,0,外部链接,1
U0095457,2024-06-02 22:06:38,logout,/cart,4ebb8f3c,5,mobile,Safari,华北,0,邮件营销,0
U0095458,,purchase,/home,6fa4ec1c,269,mobile,Chrome,西南,0,社交媒体,1
U0095459,2024-08-05 03:45:22,page_view,/checkout,d56f67cd,200,desktop,Firefox,华东,0,外部链接,0
U0095460,2024-11-24 10:05:52,click,/home,9ea0cf51,392,mobile,Chrome,华北,1,direct,0
U0095461,2025-02-22 15:45:55,page_view,/products,5b1373a3,182,tablet,Chrome,华北,1,搜索引擎,0
U0095462,2024-11-12 02:03:06,search,/home,e2997995,187,mobile,,华中,1,,0
U0095463,2024-12-01 18:51:16,logout,/promotions,938480aa,59,mobile,Chrome,西南,0,搜索引擎,0
U0095464,2025-04-22 18:23:38,search,/product/361,00447158,581,mobile,Firefox,华南,0,广告投放,0
U0095465,2025-02-12 04:21:45,purchase,/products,a57783f0,249,desktop,Firefox,西南,0,外部链接,1
U0095466,2024-11-07 10:03:57,search,/category/food,0c31a6f5,259,mobile,Chrome,东北,1,邮件营销,0
U0095467,2025-01-19 11:57:35,search,/promotions,0f8ef406,368,tablet,Chrome,西南,1,搜索引擎,0
U0095468,2025-04-03 07:22:39,logout,/home,a154122e,257,desktop,Edge,西南,0,邮件营销,0
U0095469,,logout,/orders,9eb4d483,564,desktop,Chrome,华北,1,邮件营销,0
U0095470,2024-08-31 20:41:02,click,/category/electronics,7fcd44b6,23,desktop,Firefox,西南,0,搜索引擎,0
U0095471,2024-07-23 12:58:12,search,/category/clothing,05d4a496,294,desktop,,华东,1,广告投放,0
U0095472,2024-11-13 00:35:59,click,/products,f99054f7,381,mobile,QQ Browser,西南,0,搜索引擎,0
U0095473,2024-11-29 06:07:17,add_to_cart,/orders,60ad62b5,440,desktop,QQ Browser,东北,0,广告投放,0
U0095474,2024-10-05 00:51:01,logout,/search,1e9f99a1,277,mobile,Edge,西北,0,社交媒体,0
U0095475,,purchase,/checkout,79452a31,227,mobile,QQ Browser,华北,1,direct,1
U0095476,2024-06-14 21:12:35,click,/promotions,300c6229,517,mobile,QQ Browser,东北,0,邮件营销,0
U0095477,2024-11-06 10:08:44,logout,/orders,c1efec3e,101,tablet,Edge,西南,0,direct,0
U0095478,2025-02-19 00:12:19,page_view,/profile,4fac2caa,447,mobile,Safari,东北,0,搜索引擎,0
U0095479,2024-07-13 15:33:06,logout,/category/clothing,300aff7b,278,mobile,Firefox,西北,0,社交媒体,0
U0095480,2024-07-21 10:07:41,click,/products,,426,desktop,Edge,华南,1,邮件营销,0
U0095481,2025-04-24 12:48:47,add_to_cart,/products,4f7491d0,245,tablet,Edge,西北,1,社交媒体,0
U0095482,2024-12-26 14:53:52,purchase,/category/electronics,bb55b93e,493,mobile,Edge,西北,1,社交媒体,1
U0095483,2024-09-13 04:37:28,search,/home,ce286add,81,mobile,Firefox,东北,0,direct,0
U0095484,2024-07-26 04:39:13,purchase,/cart,2ab1efbd,480,desktop,Firefox,西南,0,,1
U0095485,2025-01-03 02:52:19,click,/product/11,df75f380,9,desktop,Chrome,西南,0,邮件营销,0
U0095486,2025-05-11 07:19:27,click,/product/20,cf0630e5,97,mobile,Safari,西北,0,外部链接,0
U0095487,2024-08-16 13:26:25,add_to_cart,/category/food,627f3653,52,mobile,Chrome,华北,0,邮件营销,0
U0095488,2024-07-10 13:08:47,page_view,/promotions,540de811,196,desktop,QQ Browser,华中,0,邮件营销,0
U0095489,2024-09-10 10:16:44,page_view,/product/79,719c693d,181,mobile,Edge,东北,0,邮件营销,0
U0095490,2025-05-12 14:14:25,search,/orders,7c85709b,400,tablet,Chrome,华北,0,邮件营销,0
U0095491,2024-11-10 13:06:58,purchase,/category/food,0c21672b,169,mobile,Safari,华东,0,广告投放,1
U0095492,2025-01-15 22:38:15,search,/category/food,adaebbab,39,mobile,QQ Browser,西南,0,邮件营销,0
U0095493,,click,/category/clothing,7935f155,309,mobile,Safari,华中,1,搜索引擎,0
U0095494,,page_view,/cart,8252eaa3,203,desktop,Firefox,华中,1,搜索引擎,0
U0095495,2024-10-27 20:22:45,page_view,/category/clothing,c7c65207,76,mobile,Edge,华北,0,direct,0
U0095496,2024-08-22 09:32:51,logout,/products,2c989d87,437,desktop,Safari,华南,0,社交媒体,0
U0095497,2024-11-15 22:14:26,click,/checkout,4b14b499,358,desktop,Firefox,华北,0,社交媒体,0
U0095498,2025-03-01 15:29:31,add_to_cart,/product/472,0f38a8c2,438,mobile,Firefox,华南,0,搜索引擎,0
U0095499,2025-03-24 11:43:11,page_view,/search,f8debbd9,36,desktop,QQ Browser,华北,1,direct,0
U0095500,2024-12-02 00:59:02,search,/cart,639649ee,423,desktop,Firefox,东北,1,社交媒体,0
U0095501,2024-11-23 22:53:25,search,/promotions,cd972a9c,532,mobile,Edge,东北,0,direct,0
U0095502,2024-08-09 08:24:39,add_to_cart,/product/58,5f5fd60d,386,mobile,Firefox,西南,0,搜索引擎,0
U0095503,2024-09-08 17:32:59,purchase,/orders,248f1d43,436,mobile,QQ Browser,东北,0,direct,1
U0095504,2024-08-19 06:49:06,logout,/cart,0a8c8eda,172,mobile,Chrome,东北,0,direct,0
U0095505,2025-05-21 13:45:03,page_view,/profile,dbb5b22b,195,tablet,Firefox,华东,0,外部链接,0
U0095506,2024-07-27 23:56:27,page_view,/orders,2b542804,179,desktop,Chrome,华东,0,广告投放,0
U0095507,2025-01-15 00:07:01,add_to_cart,/search,3ff86866,237,mobile,Chrome,西北,1,社交媒体,0
U0095508,2024-08-09 11:34:45,add_to_cart,/category/food,556c1b73,54,desktop,Chrome,东北,0,搜索引擎,0
U0095509,2024-12-19 19:53:07,click,/orders,793efa9f,522,desktop,Edge,华中,0,社交媒体,0
U0095510,2025-04-15 05:45:00,page_view,/products,2ef3867b,257,mobile,Safari,华中,0,邮件营销,0
U0095511,2025-03-13 18:38:16,search,/checkout,a33df669,468,mobile,Edge,华中,0,广告投放,0
U0095512,2025-01-09 05:51:31,logout,/checkout,15f72e55,81,tablet,Safari,华东,0,外部链接,0
U0095513,2024-10-20 06:50:25,click,/search,227d9123,213,desktop,QQ Browser,华北,0,direct,0
U0095514,2025-04-10 00:35:19,add_to_cart,/orders,a3bded7d,127,desktop,QQ Browser,华北,1,邮件营销,0
U0095515,2024-10-12 02:30:02,click,/products,297d851b,569,tablet,QQ Browser,华南,1,,0
U0095516,2024-07-22 09:49:22,search,/promotions,0d8f9e80,233,mobile,Edge,华中,0,搜索引擎,0
U0095517,2024-11-04 12:49:45,click,/search,1db825e0,9,mobile,Edge,华北,0,广告投放,0
U0095518,2024-06-07 05:18:12,page_view,/profile,30704812,20,mobile,QQ Browser,华南,0,邮件营销,0
U0095519,,logout,/category/clothing,be808f50,514,mobile,Firefox,华中,0,direct,0
U0095520,2024-07-17 01:04:36,purchase,/home,939045f2,596,mobile,Firefox,华中,0,外部链接,1
U0095521,2024-09-28 22:20:59,click,/products,be19c98d,582,mobile,Safari,华中,0,社交媒体,0
U0095522,2024-12-01 23:32:39,click,/cart,eb010c36,147,mobile,Safari,华北,1,广告投放,0
U0095523,2024-12-15 07:02:47,logout,/category/clothing,1be07874,439,desktop,Firefox,华中,1,direct,0
U0095524,2024-10-07 00:30:12,page_view,/category/electronics,48f55314,256,mobile,Edge,西南,0,direct,0
U0095525,2025-01-11 02:47:03,add_to_cart,/products,7beb41c0,433,tablet,Chrome,华南,1,,0
U0095526,2025-04-16 18:30:17,add_to_cart,/cart,7af4373b,136,desktop,Chrome,华南,0,direct,0
U0095527,2024-08-14 13:46:30,add_to_cart,/product/183,072cd8c3,343,mobile,QQ Browser,东北,0,广告投放,0
U0095528,2025-05-10 00:17:42,search,/products,fdfd5f4f,535,mobile,Safari,华北,1,邮件营销,0
U0095529,2025-04-25 11:23:03,add_to_cart,/orders,2bb46224,538,mobile,Firefox,西北,0,外部链接,0
U0095530,2024-07-17 22:13:33,search,/cart,,122,desktop,Chrome,西南,0,广告投放,0
U0095531,2024-09-18 13:58:57,purchase,/cart,aa96a33b,600,mobile,Edge,西北,0,社交媒体,1
U0095532,2024-10-26 04:43:25,click,/search,0df1c16d,287,desktop,QQ Browser,华中,0,搜索引擎,0
U0095533,2025-02-17 11:27:18,click,/home,01ceb732,600,desktop,Safari,西北,0,direct,0
U0095534,2024-09-02 11:00:33,search,/promotions,0de5768f,540,mobile,Firefox,华东,0,广告投放,0
U0095535,2025-04-16 13:17:56,search,/product/181,6abb60a1,355,desktop,Edge,华东,1,广告投放,0
U0095536,2024-06-29 01:57:00,search,/search,19c092e4,216,desktop,Chrome,华北,0,社交媒体,0
U0095537,2024-10-02 05:56:00,search,/home,5dae44c6,482,desktop,Chrome,华中,0,,0
U0095538,,search,/orders,c6f22cff,412,mobile,Edge,西北,0,社交媒体,0
U0095539,2024-08-22 06:11:47,click,/profile,399a1997,45,mobile,Safari,西南,1,搜索引擎,0
U0095540,2024-06-19 12:25:15,purchase,/category/electronics,4321c720,136,mobile,Chrome,西南,0,外部链接,1
U0095541,2025-01-13 18:52:34,logout,/category/electronics,9fe3a9bd,179,mobile,QQ Browser,西南,0,外部链接,0
U0095542,2024-06-29 12:04:05,add_to_cart,/promotions,b0f0d776,342,mobile,Firefox,西南,0,邮件营销,0
U0095543,2024-10-04 23:55:56,page_view,/category/electronics,cb8c576c,594,mobile,Safari,华东,0,社交媒体,0
U0095544,2024-11-18 10:54:13,purchase,/search,4c35f700,104,desktop,Safari,华北,0,邮件营销,1
U0095545,2024-07-18 13:36:54,page_view,/category/food,3dd06c64,448,mobile,Chrome,西北,1,邮件营销,0
U0095546,2025-02-23 22:54:46,search,/product/216,f0809476,169,mobile,QQ Browser,华东,0,广告投放,0
U0095547,2025-04-17 09:51:10,click,/checkout,1f88f0af,138,mobile,Safari,华南,0,邮件营销,0
U0095548,2024-07-22 11:02:02,add_to_cart,/cart,8731b8d6,448,mobile,Firefox,西北,0,direct,0
U0095549,2025-05-08 05:04:12,page_view,/cart,d49c9dcc,445,mobile,Safari,华南,0,搜索引擎,0
U0095550,2024-10-01 11:29:00,click,/product/467,4adaea55,282,desktop,QQ Browser,西北,0,广告投放,0
U0095551,2024-08-08 19:29:50,add_to_cart,/category/food,0615501c,527,tablet,Chrome,华中,0,外部链接,0
U0095552,2024-08-03 04:46:27,purchase,/promotions,3a1cd1fc,471,mobile,QQ Browser,华中,0,direct,1
U0095553,2025-04-27 08:48:03,click,/promotions,60482101,8,mobile,QQ Browser,东北,0,外部链接,0
U0095554,2025-03-24 12:06:23,logout,/checkout,96f8d41f,103,mobile,QQ Browser,东北,0,direct,0
U0095555,2024-09-05 05:51:55,search,/product/120,,13,desktop,Chrome,西南,0,邮件营销,0
U0095556,2024-10-29 14:27:13,page_view,/profile,72eafafe,147,mobile,Safari,华北,0,外部链接,0
U0095557,2025-03-25 11:24:16,add_to_cart,/profile,685b48a5,346,desktop,QQ Browser,华北,0,邮件营销,0
U0095558,2024-12-13 00:11:58,search,/orders,0ced7441,310,mobile,Edge,华东,1,邮件营销,0
U0095559,2024-07-24 12:51:09,add_to_cart,/home,130d76aa,116,mobile,Edge,西南,0,搜索引擎,0
U0095560,2025-03-14 10:40:58,logout,/product/99,d8620e39,8,desktop,QQ Browser,华中,0,搜索引擎,0
U0095561,,purchase,/profile,abbd2702,552,mobile,Chrome,华东,0,邮件营销,1
U0095562,2024-06-16 02:59:26,add_to_cart,/products,3ed37da4,513,mobile,Safari,西南,0,搜索引擎,0
U0095563,2024-07-05 03:00:18,page_view,/profile,1e3a4daa,463,mobile,Safari,西北,0,邮件营销,0
U0095564,2024-10-22 17:06:11,logout,/cart,596744d8,550,desktop,QQ Browser,华东,1,外部链接,0
U0095565,2025-03-10 21:51:52,add_to_cart,/category/food,efd76906,527,mobile,Edge,西南,1,外部链接,0
U0095566,2024-06-25 17:22:19,click,/checkout,e144cd8e,340,tablet,QQ Browser,华中,1,外部链接,0
U0095567,2025-03-14 23:03:07,search,/orders,a2769f3b,116,mobile,Firefox,华中,1,外部链接,0
U0095568,2024-06-06 21:01:00,search,/profile,d7766191,489,desktop,QQ Browser,西北,0,,0
U0095569,,page_view,/category/food,36802319,395,mobile,,东北,0,direct,0
U0095570,2024-06-18 05:12:30,search,/checkout,90e50e67,284,mobile,Chrome,西北,0,搜索引擎,0
U0095571,2024-09-27 17:27:23,purchase,/profile,aaebceae,488,mobile,QQ Browser,华北,1,邮件营销,1
U0095572,2024-12-07 02:13:51,add_to_cart,/orders,69c81c02,215,mobile,Chrome,东北,0,广告投放,0
U0095573,2024-09-01 02:19:16,add_to_cart,/cart,77c9a233,164,mobile,Chrome,西南,0,外部链接,0
U0095574,2025-04-24 20:29:51,search,/category/electronics,78c41d86,510,desktop,Safari,东北,0,广告投放,0
U0095575,2024-07-01 14:22:52,logout,/cart,0e1e7b13,161,desktop,QQ Browser,东北,0,社交媒体,0
U0095576,,logout,/promotions,00652c57,146,mobile,Chrome,华南,0,外部链接,0
U0095577,2024-12-11 03:51:18,add_to_cart,/checkout,eef364d4,429,desktop,QQ Browser,西北,0,广告投放,0
U0095578,2025-04-26 14:52:56,add_to_cart,/category/food,88f289db,150,mobile,Chrome,华南,0,direct,0
U0095579,2024-12-18 04:57:06,add_to_cart,/category/food,4ca2a0d1,548,desktop,Safari,华中,0,搜索引擎,0
U0095580,2025-04-17 08:46:26,add_to_cart,/checkout,63ebf135,307,mobile,QQ Browser,东北,1,广告投放,0
U0095581,2024-07-18 11:05:19,page_view,/cart,d6dd37cb,468,mobile,Edge,华中,0,邮件营销,0
U0095582,2024-08-24 14:58:18,search,/product/74,a108e008,551,desktop,QQ Browser,华南,0,外部链接,0
U0095583,2025-04-17 22:12:29,click,/category/electronics,a61e543a,383,mobile,QQ Browser,华东,0,搜索引擎,0
U0095584,2024-08-15 17:27:09,click,/profile,67994ae9,61,mobile,Firefox,华北,0,direct,0
U0095585,2024-09-03 21:18:31,logout,/product/211,,321,desktop,Chrome,华东,0,邮件营销,0
U0095586,2025-01-19 15:41:45,logout,/category/food,c69742b4,66,mobile,QQ Browser,华北,1,邮件营销,0
U0095587,2024-09-14 16:05:33,click,/orders,b0b4d80e,418,mobile,Chrome,华南,0,direct,0
U0095588,2024-09-25 13:34:53,logout,/home,6c7a5dcb,589,desktop,QQ Browser,西南,0,社交媒体,0
U0095589,2025-03-15 18:11:37,add_to_cart,/search,b979c6de,93,desktop,Firefox,西南,1,direct,0
U0095590,2024-08-27 08:19:12,add_to_cart,/promotions,b07e2b79,190,mobile,Firefox,华北,0,,0
U0095591,2025-03-27 18:41:45,search,/products,5cb94ab3,523,mobile,QQ Browser,东北,0,社交媒体,0
U0095592,2025-01-30 01:46:42,page_view,/orders,fddf1d8c,91,mobile,Firefox,华中,0,外部链接,0
U0095593,2025-02-09 21:15:09,purchase,/search,23c21f77,376,desktop,QQ Browser,华南,1,邮件营销,1
U0095594,2025-04-02 21:03:20,click,/category/clothing,1e15b685,353,mobile,Chrome,华东,1,社交媒体,0
U0095595,2025-05-24 15:42:53,add_to_cart,/category/clothing,9ba40172,1,mobile,QQ Browser,华北,0,搜索引擎,0
U0095596,2024-08-21 10:57:16,logout,/home,19a6ac20,575,desktop,Edge,华南,0,搜索引擎,0
U0095597,2024-09-24 19:32:37,click,/search,4cf4efa3,149,desktop,Edge,华东,1,搜索引擎,0
U0095598,2024-08-04 05:26:33,page_view,/orders,e0ba6275,6,mobile,Chrome,华北,0,邮件营销,0
U0095599,2025-04-25 18:19:56,search,/products,48d859eb,88,mobile,QQ Browser,华南,0,邮件营销,0
U0095600,2024-10-21 11:28:01,logout,/product/410,d85212bf,90,mobile,Edge,华中,0,外部链接,0
U0095601,2024-07-08 20:21:31,add_to_cart,/category/electronics,3a586894,251,desktop,Firefox,西北,0,direct,0
U0095602,2024-12-20 03:45:46,search,/product/298,ec163124,3,desktop,QQ Browser,华南,0,广告投放,0
U0095603,2025-05-17 22:43:55,purchase,/cart,5da65dfc,105,tablet,Safari,华中,0,,1
U0095604,2024-12-13 19:10:43,logout,/products,35fbefd3,541,desktop,Safari,华南,0,社交媒体,0
U0095605,2024-06-20 02:18:22,page_view,/cart,f3120246,355,desktop,QQ Browser,华南,1,广告投放,0
U0095606,2025-04-04 06:41:17,click,/orders,,409,desktop,Firefox,华南,0,搜索引擎,0
U0095607,2024-06-09 20:21:32,purchase,/category/food,2e3fe0b4,586,desktop,Firefox,华东,0,外部链接,1
U0095608,2024-06-05 00:37:56,add_to_cart,/category/electronics,bf320e24,461,mobile,Chrome,华北,0,外部链接,0
U0095609,2024-11-08 19:24:41,logout,/home,8f80980c,125,desktop,QQ Browser,华东,0,邮件营销,0
U0095610,2024-07-29 05:43:44,add_to_cart,/category/food,5b281918,531,desktop,Chrome,西南,0,搜索引擎,0
U0095611,2024-08-05 02:08:51,page_view,/promotions,c1955b5d,93,desktop,Firefox,华中,0,邮件营销,0
U0095612,2024-12-02 17:54:07,logout,/cart,be8ff37b,198,mobile,QQ Browser,华南,1,direct,0
U0095613,2024-09-28 12:02:56,logout,/checkout,14c605d1,137,mobile,Firefox,西南,0,社交媒体,0
U0095614,2024-09-07 16:06:31,search,/category/food,cade5077,408,desktop,Chrome,华中,0,搜索引擎,0
U0095615,2025-01-23 15:51:43,purchase,/profile,e7504a1a,475,mobile,Edge,华中,0,社交媒体,1
U0095616,2025-03-10 10:35:18,click,/search,99c734b7,366,mobile,Chrome,西北,1,外部链接,0
U0095617,2025-04-08 06:14:55,add_to_cart,/orders,97d14526,219,mobile,Edge,华南,1,direct,0
U0095618,2024-06-07 07:52:18,search,/search,a6bee5b3,473,mobile,QQ Browser,西南,0,搜索引擎,0
U0095619,2024-07-20 12:25:37,search,/promotions,f79a80fd,101,mobile,Safari,华南,0,搜索引擎,0
U0095620,2024-12-16 15:16:52,click,/home,6dde3d05,304,desktop,QQ Browser,华北,1,社交媒体,0
U0095621,2024-06-15 08:55:16,page_view,/product/160,607871ba,161,mobile,Edge,西北,0,,0
U0095622,2024-09-03 17:47:35,page_view,/promotions,ebc47ba4,232,tablet,Chrome,西北,1,邮件营销,0
U0095623,2024-07-07 12:48:40,add_to_cart,/cart,12ddef22,369,tablet,QQ Browser,西南,0,社交媒体,0
U0095624,2025-04-09 14:11:26,page_view,/search,fbe7b9a6,248,mobile,Safari,华东,0,搜索引擎,0
U0095625,2025-01-14 19:49:41,add_to_cart,/checkout,16c7e1e5,558,mobile,Chrome,华东,1,邮件营销,0
U0095626,2024-06-25 19:05:44,click,/profile,8730ab07,380,mobile,Edge,华中,0,外部链接,0
U0095627,2025-01-08 02:06:10,add_to_cart,/search,6041e59b,143,mobile,QQ Browser,华南,0,邮件营销,0
U0095628,,add_to_cart,/orders,760700de,99,mobile,Chrome,东北,0,社交媒体,0
U0095629,2025-05-18 15:17:25,purchase,/profile,8b7b1553,175,mobile,Firefox,东北,1,社交媒体,1
U0095630,2025-01-31 03:47:45,page_view,/search,b37572ec,280,mobile,Firefox,东北,0,,0
U0095631,2024-06-17 02:39:35,purchase,/search,c4cbaa13,244,mobile,,华北,1,,1
U0095632,2025-02-18 09:08:53,logout,/category/clothing,c3d61e65,242,desktop,Safari,华北,1,社交媒体,0
U0095633,2024-08-11 00:07:42,add_to_cart,/checkout,4c87b4ad,189,mobile,QQ Browser,华东,0,,0
U0095634,2024-11-05 18:20:30,click,/checkout,71f66bd7,125,mobile,Chrome,东北,0,,0
U0095635,2025-05-29 04:25:00,add_to_cart,/profile,51ac310d,116,tablet,Safari,华中,0,邮件营销,0
U0095636,2025-03-11 12:25:39,page_view,/category/electronics,eb27f7ae,331,mobile,Safari,西北,0,direct,0
U0095637,2024-08-04 16:47:46,logout,/product/429,5334936c,43,desktop,Edge,华中,0,搜索引擎,0
U0095638,2024-10-09 09:21:46,purchase,/orders,ebf2ed8b,390,mobile,QQ Browser,华南,0,外部链接,1
U0095639,2024-07-10 05:25:30,purchase,/products,96e9c395,212,mobile,Edge,华东,1,社交媒体,1
U0095640,2024-07-19 05:40:04,purchase,/promotions,747fa684,261,mobile,Firefox,西南,1,外部链接,1
U0095641,2024-07-27 04:15:57,purchase,/orders,2c427748,127,tablet,Chrome,西北,0,direct,1
U0095642,,logout,/cart,cfbfc8f1,505,mobile,Safari,西南,0,搜索引擎,0
U0095643,2024-08-25 13:58:28,page_view,/search,,99,desktop,Safari,东北,0,搜索引擎,0
U0095644,2024-07-27 05:29:03,logout,/orders,fc173bc6,189,tablet,Firefox,西南,0,邮件营销,0
U0095645,2024-09-03 17:45:07,add_to_cart,/category/food,65c71923,257,tablet,Chrome,华北,0,邮件营销,0
U0095646,2025-03-30 00:29:52,logout,/search,6b35dcab,516,desktop,QQ Browser,华北,0,direct,0
U0095647,2024-06-10 02:58:49,add_to_cart,/home,eec02119,176,mobile,Safari,华中,1,社交媒体,0
U0095648,2024-11-11 07:11:51,page_view,/category/electronics,d09dac34,227,mobile,Safari,东北,1,广告投放,0
U0095649,2024-07-12 03:29:52,add_to_cart,/checkout,82b3f3a5,597,desktop,Edge,东北,0,邮件营销,0
U0095650,2025-05-31 21:09:01,add_to_cart,/cart,bd78cc9d,425,mobile,Edge,华中,0,广告投放,0
U0095651,2025-04-12 11:28:58,logout,/cart,f14944c8,426,mobile,Firefox,东北,0,广告投放,0
U0095652,2024-07-11 19:07:51,add_to_cart,/profile,968b5b6e,247,mobile,Chrome,西南,0,社交媒体,0
U0095653,2025-02-02 05:03:31,purchase,/checkout,58aa0763,583,mobile,Chrome,东北,0,邮件营销,1
U0095654,2024-07-15 18:57:27,logout,/product/151,,69,desktop,Edge,华北,1,广告投放,0
U0095655,2024-07-29 15:27:34,purchase,/category/clothing,889cee1e,299,mobile,Safari,西南,0,广告投放,1
U0095656,2025-02-05 11:50:40,add_to_cart,/search,b782e008,244,mobile,Safari,西北,0,外部链接,0
U0095657,,search,/cart,83d83984,145,tablet,Chrome,华南,1,搜索引擎,0
U0095658,2025-05-24 06:43:03,logout,/product/439,86bbf832,319,desktop,Chrome,西北,0,广告投放,0
U0095659,2025-05-18 19:19:31,add_to_cart,/home,c9098138,503,desktop,Safari,华南,0,搜索引擎,0
U0095660,2024-06-26 20:05:40,page_view,/category/clothing,092b4ce6,574,desktop,Edge,西南,1,广告投放,0
U0095661,2024-12-18 00:13:44,page_view,/search,add6735e,237,mobile,Firefox,西北,0,社交媒体,0
U0095662,2025-01-25 09:03:33,search,/category/clothing,0049ec1f,90,desktop,Edge,华东,0,邮件营销,0
U0095663,2025-04-06 03:00:05,add_to_cart,/orders,6bfe657c,453,desktop,QQ Browser,华东,0,direct,0
U0095664,2024-10-05 17:11:20,purchase,/profile,cf099f66,558,mobile,Chrome,东北,0,搜索引擎,1
U0095665,2025-01-31 06:38:38,search,/checkout,6bb9c183,554,mobile,Safari,华东,1,,0
U0095666,2024-12-24 19:04:51,purchase,/profile,5ac8da93,490,desktop,Safari,东北,1,搜索引擎,1
U0095667,2024-12-06 23:09:16,page_view,/cart,3a794915,291,tablet,Edge,华中,0,direct,0
U0095668,2024-10-30 15:15:49,purchase,/cart,6b3c7a54,591,mobile,Edge,华东,1,外部链接,1
U0095669,2024-12-25 06:00:15,page_view,/profile,21d920ff,196,tablet,Safari,西南,0,广告投放,0
U0095670,2025-01-21 10:01:48,purchase,/category/electronics,e3b7816a,242,mobile,Edge,西南,0,搜索引擎,1
U0095671,2024-08-18 05:59:17,search,/home,fb99108e,351,mobile,Safari,华中,0,邮件营销,0
U0095672,2024-06-22 01:09:52,purchase,/home,1fbcf6a0,328,desktop,Firefox,华北,0,搜索引擎,1
U0095673,2025-02-13 01:47:25,search,/products,0c3a1688,194,mobile,Firefox,华东,1,社交媒体,0
U0095674,2024-08-31 13:51:02,add_to_cart,/product/208,73cefe61,186,desktop,Chrome,西南,1,direct,0
U0095675,2024-07-15 18:56:14,logout,/promotions,7a647f9c,6,tablet,Edge,华中,0,广告投放,0
U0095676,2024-07-23 12:34:56,add_to_cart,/products,55c3f053,546,mobile,Edge,东北,0,,0
U0095677,2025-05-09 22:30:56,purchase,/home,33418b79,75,mobile,Firefox,华北,1,搜索引擎,1
U0095678,2024-06-25 02:32:43,page_view,/cart,2162c1f7,346,mobile,Firefox,西北,0,外部链接,0
U0095679,2025-02-17 18:19:50,purchase,/category/clothing,a24bf1b1,340,desktop,Edge,东北,0,,1
U0095680,2024-08-27 17:50:01,logout,/home,a005be6f,124,mobile,Edge,华中,0,搜索引擎,0
U0095681,2025-01-27 22:41:46,purchase,/profile,7cf2a1b9,347,mobile,QQ Browser,西北,0,邮件营销,1
U0095682,2024-06-14 15:53:52,logout,/checkout,def4f06b,142,mobile,Safari,东北,0,搜索引擎,0
U0095683,2025-03-24 08:55:54,click,/search,040980f7,19,mobile,Firefox,西北,0,外部链接,0
U0095684,2024-11-17 16:48:40,purchase,/cart,344abf13,344,desktop,Safari,西南,0,邮件营销,1
U0095685,2024-11-04 11:41:30,add_to_cart,/profile,5629d885,38,mobile,Safari,华北,1,,0
U0095686,2024-07-26 06:03:28,search,/checkout,f702dcbd,302,mobile,QQ Browser,华中,0,,0
U0095687,2024-12-11 19:27:07,add_to_cart,/home,ced63864,384,desktop,Firefox,华中,0,外部链接,0
U0095688,2025-04-09 17:59:38,logout,/category/clothing,042131bb,555,mobile,QQ Browser,华南,0,社交媒体,0
U0095689,2025-04-22 19:09:52,click,/products,e73a9b62,372,mobile,Firefox,华中,1,搜索引擎,0
U0095690,2025-04-24 20:45:37,purchase,/search,3bbd15cc,338,mobile,QQ Browser,西南,0,外部链接,1
U0095691,2024-08-03 13:33:03,page_view,/promotions,b4e97a32,84,mobile,Safari,华南,0,广告投放,0
U0095692,2025-02-16 10:26:24,search,/home,0ac50c91,598,mobile,QQ Browser,华东,0,direct,0
U0095693,2024-11-21 04:41:47,click,/products,e69e9ebf,274,mobile,Edge,华北,0,社交媒体,0
U0095694,2024-11-04 04:53:22,page_view,/orders,9b64cec7,27,desktop,Safari,华东,0,外部链接,0
U0095695,2024-09-29 17:24:15,search,/promotions,09358856,82,mobile,Firefox,华南,1,邮件营销,0
U0095696,2025-04-21 22:14:56,logout,/category/electronics,50c8ff72,483,mobile,Edge,华东,1,社交媒体,0
U0095697,2025-05-16 09:01:18,search,/products,bb55d994,520,mobile,Firefox,华南,0,搜索引擎,0
U0095698,2024-12-30 16:33:31,logout,/category/food,f7bbe08f,303,mobile,Safari,华东,0,邮件营销,0
U0095699,2024-11-01 22:00:12,page_view,/orders,ca184730,473,desktop,Safari,西南,1,搜索引擎,0
U0095700,2024-07-09 09:02:00,search,/promotions,867fee33,349,tablet,Edge,西北,1,direct,0
U0095701,2025-02-26 15:54:30,page_view,/category/electronics,d4865c15,243,mobile,Edge,华北,0,邮件营销,0
U0095702,2024-07-28 03:36:13,page_view,/product/293,a7c5a6c7,412,mobile,Edge,华东,0,搜索引擎,0
U0095703,,click,/home,b17ef2af,251,mobile,Firefox,西南,0,外部链接,0
U0095704,2024-07-27 23:00:41,logout,/orders,2a60a4a7,560,mobile,Chrome,西南,1,搜索引擎,0
U0095705,2024-12-10 02:07:41,search,/home,97a435c2,419,mobile,Chrome,华北,0,社交媒体,0
