order_id,product_name,category,subcategory,price,quantity,total_amount,order_date,customer_region,payment_method,order_status,customer_age,customer_gender
ORD007036,Python编程从入门到实践,图书,图书图书,8681.1,2,17362.2,2024/04/26,西南,支付宝,completed,58,男
ORD007037,Apple Watch,电子产品,电子产品,9385.5,4,37542.0,2025/03/10,华东,微信支付,completed,49,男
ORD007038,Adidas Ultraboost,服装,服装服装,6811.07,2,13622.14,2025/03/10,华南,支付宝,completed,63,
ORD007039,Samsung Galaxy S24,电子产品,电子产品,756.58,8,6052.64,2024/10/05,华南,支付宝,completed,55,
ORD007040,百威啤酒,食品,食品食品,9323.37,9,83910.33,2024/04/17,华中,微信支付,completed,38,男
ORD007041,罗技 MX Master 3,电子产品,电子产品,9857.04,5,49285.2,2024/11/20,华东,支付宝,completed,47,
ORD007042,算法导论,图书,图书图书,6362.43,4,25449.72,2024/07/27,华中,信用卡,completed,51,男
ORD007043,农夫山泉,食品,食品食品,5406.68,7,37846.76,2024/10/21,东北,支付宝,completed,56,
ORD007044,小熊加湿器,家居,家居家居,9597.17,9,86374.53,2024/11/13,华南,信用卡,completed,41,男
ORD007045,良品铺子零食包,食品,食品食品,4051.93,5,20259.65,2024/11/17,华北,微信支付,completed,61,男
ORD007046,戴森吸尘器,家居,家居家居,6429.9,1,6429.9,2024/02/06,西北,支付宝,pending,62,
ORD007047,星巴克咖啡豆,食品,食品食品,6567.04,1,6567.04,2024/11/21,西南,支付宝,completed,62,
ORD007048,良品铺子零食包,食品,食品食品,7381.77,1,7381.77,2024/04/19,华东,微信支付,pending,24,
ORD007049,Nike Air Max,服装,服装服装,4778.98,7,33452.86,2024/10/28,西北,微信支付,completed,20,
ORD007050,农夫山泉,食品,食品食品,1211.87,9,10906.83,2025/05/08,华中,银行卡,completed,43,
ORD007051,戴森吸尘器,家居,家居家居,3902.82,2,7805.64,2025/01/06,西北,支付宝,completed,55,女
ORD007052,iPhone 15,电子产品,电子产品,2687.44,7,18812.08,2024/08/08,华南,信用卡,completed,55,
ORD007053,Sony WH-1000XM5,电子产品,电子产品,7312.3,9,65810.7,2024/08/28,西北,微信支付,pending,63,男
ORD007054,农夫山泉,食品,食品食品,3464.01,2,6928.02,2025/04/21,华东,支付宝,completed,64,男
ORD007055,Kindle Paperwhite,电子产品,电子产品,9307.21,8,74457.68,2024/12/09,华中,微信支付,completed,65,男
ORD007056,小米台灯,家居,家居家居,1956.93,9,17612.37,2024/10/05,华东,支付宝,refunded,38,男
ORD007057,Zara 西装外套,服装,服装服装,220.82,5,1104.1,2024/12/02,西南,信用卡,refunded,19,男
ORD007058,原则,图书,图书图书,8496.53,7,59475.71,2024/06/16,华北,银行卡,completed,33,
ORD007059,农夫山泉,食品,食品食品,1793.82,4,7175.28,2024/09/05,西北,支付宝,refunded,45,
ORD007060,New Balance 574,服装,服装服装,573.9,5,2869.5,2025/05/21,西南,信用卡,completed,40,
ORD007061,北面冲锋衣,服装,服装服装,1651.46,4,6605.84,2024/06/01,华中,支付宝,refunded,48,男
ORD007062,Kindle Paperwhite,电子产品,电子产品,9369.38,9,84324.42,2024/11/04,华北,银行卡,completed,48,女
ORD007063,Python编程从入门到实践,图书,图书图书,4036.68,7,28256.76,2025/01/09,东北,信用卡,cancelled,61,女
ORD007064,Samsung Galaxy S24,电子产品,电子产品,4406.37,1,4406.37,2024/05/22,西北,支付宝,refunded,45,女
ORD007065,iPad Air,电子产品,电子产品,6072.42,2,12144.84,2025/03/27,东北,银行卡,completed,19,女
ORD007066,H&M 连衣裙,服装,服装服装,9976.56,10,99765.6,2024/10/18,西北,信用卡,cancelled,59,
ORD007067,宜家书架,家居,家居家居,5893.69,2,11787.38,2024/06/25,华北,银行卡,completed,26,女
ORD007068,三只松鼠坚果礼盒,食品,食品食品,6230.51,2,12461.02,2024/12/19,东北,支付宝,pending,56,
ORD007069,优衣库羽绒服,服装,服装服装,4345.9,4,17383.6,2024/02/15,华北,微信支付,completed,53,
ORD007070,Adidas Ultraboost,服装,服装服装,2058.65,3,6175.95,2024/09/16,东北,银行卡,completed,21,男
ORD007071,思考快与慢,图书,图书图书,5824.81,5,29124.05,2024/06/21,东北,支付宝,completed,48,女
ORD007072,戴森吸尘器,家居,家居家居,6741.06,6,40446.36,2025/02/12,华北,信用卡,completed,22,
ORD007073,MacBook Air,电子产品,电子产品,5393.67,10,53936.7,2025/04/10,东北,银行卡,completed,47,男
ORD007074,原则,图书,图书图书,3655.47,8,29243.76,2025/01/05,华南,信用卡,completed,62,女
ORD007075,原则,图书,图书图书,6776.46,8,54211.68,2024/12/23,华东,银行卡,pending,61,女
ORD007076,茅台酒,食品,食品食品,3565.69,7,24959.83,2024/10/16,西南,微信支付,pending,56,
ORD007077,人类简史,图书,图书图书,3927.11,8,31416.88,2024/01/01,西北,微信支付,completed,53,女
ORD007078,深入理解计算机系统,图书,图书图书,1576.03,9,14184.27,2025/01/14,西南,信用卡,pending,52,女
ORD007079,优衣库羽绒服,服装,服装服装,9224.2,6,55345.2,2025/01/28,华东,银行卡,completed,21,男
ORD007080,Python编程从入门到实践,图书,图书图书,4751.83,4,19007.32,2024/10/15,西南,信用卡,completed,21,女
ORD007081,美的电饭煲,家居,家居家居,6684.36,4,26737.44,2024/12/17,西北,银行卡,cancelled,41,
ORD007082,Dell XPS 15,电子产品,电子产品,5096.12,8,40768.96,2024/02/11,华东,银行卡,pending,33,
ORD007083,New Balance 574,服装,服装服装,3445.77,8,27566.16,2024/10/30,华东,信用卡,completed,26,男
ORD007084,Levi's 501,服装,服装服装,2267.34,2,4534.68,2024/07/01,西南,支付宝,completed,34,女
ORD007085,人类简史,图书,图书图书,1183.8,4,4735.2,2025/02/16,华南,微信支付,completed,36,男
ORD007086,戴森吸尘器,家居,家居家居,3667.41,7,25671.87,2024/07/05,华中,支付宝,completed,55,
ORD007087,原则,图书,图书图书,7904.72,9,71142.48,2024/08/10,西南,支付宝,completed,60,
ORD007088,良品铺子零食包,食品,食品食品,7341.91,1,7341.91,2024/09/20,华北,信用卡,completed,19,
ORD007089,星巴克咖啡豆,食品,食品食品,5052.21,8,40417.68,2024/09/01,华东,银行卡,completed,52,男
ORD007090,宜家书架,家居,家居家居,2027.14,3,6081.42,2025/02/04,东北,微信支付,completed,37,女
ORD007091,茅台酒,食品,食品食品,8117.38,2,16234.76,2024/11/21,华东,微信支付,completed,31,
ORD007092,Python编程从入门到实践,图书,图书图书,7845.62,3,23536.86,2024/07/13,华南,银行卡,pending,59,女
ORD007093,AirPods Pro,电子产品,电子产品,6219.27,3,18657.81,2024/02/26,华南,支付宝,pending,59,男
ORD007094,优衣库羽绒服,服装,服装服装,4293.72,1,4293.72,2024/12/22,华南,微信支付,pending,41,
ORD007095,罗技 MX Master 3,电子产品,电子产品,4657.32,5,23286.6,2025/05/12,西北,微信支付,completed,43,女
ORD007096,星巴克咖啡豆,食品,食品食品,4168.67,9,37518.03,2024/08/27,东北,支付宝,completed,33,女
ORD007097,Python编程从入门到实践,图书,图书图书,6226.62,5,31133.1,2024/11/06,华东,信用卡,completed,59,
ORD007098,三体全集,图书,图书图书,9293.28,7,65052.96,2024/10/16,华中,微信支付,completed,29,
ORD007099,MacBook Air,电子产品,电子产品,8379.75,10,83797.5,2024/10/14,华东,银行卡,completed,51,女
ORD007100,H&M 连衣裙,服装,服装服装,8349.97,9,75149.73,2024/03/25,东北,信用卡,completed,25,男
ORD007101,蒙牛纯牛奶,食品,食品食品,3161.35,6,18968.1,2024/04/10,华中,信用卡,completed,18,女
ORD007102,农夫山泉,食品,食品食品,3635.62,7,25449.34,2024/06/03,华中,微信支付,completed,63,女
ORD007103,原则,图书,图书图书,6802.62,4,27210.48,2024/12/08,华中,支付宝,pending,29,
ORD007104,Adidas Ultraboost,服装,服装服装,6809.74,5,34048.7,2025/03/06,西北,支付宝,completed,27,
ORD007105,小米台灯,家居,家居家居,4080.41,4,16321.64,2024/07/28,华中,微信支付,pending,35,
ORD007106,戴森吸尘器,家居,家居家居,4157.0,8,33256.0,2024/06/07,华南,支付宝,pending,57,男
ORD007107,Nike Air Max,服装,服装服装,5317.05,6,31902.3,2024/07/21,华东,信用卡,completed,21,女
ORD007108,良品铺子零食包,食品,食品食品,2993.09,3,8979.27,2024/02/11,华中,微信支付,completed,43,
ORD007109,Kindle Paperwhite,电子产品,电子产品,3272.55,2,6545.1,2024/05/16,华中,信用卡,completed,46,女
ORD007110,Samsung Galaxy S24,电子产品,电子产品,3506.25,1,3506.25,2025/04/08,西南,微信支付,refunded,41,男
ORD007111,戴森吸尘器,家居,家居家居,9057.53,10,90575.3,2025/05/28,西南,支付宝,completed,45,男
ORD007112,H&M 连衣裙,服装,服装服装,9593.32,2,19186.64,2024/03/26,华南,支付宝,completed,50,男
ORD007113,Sony WH-1000XM5,电子产品,电子产品,4192.51,8,33540.08,2024/10/20,东北,支付宝,completed,38,
ORD007114,美的电饭煲,家居,家居家居,1534.52,1,1534.52,2024/08/21,华南,银行卡,pending,30,女
ORD007115,人类简史,图书,图书图书,5673.85,8,45390.8,2024/02/26,华南,信用卡,completed,61,女
ORD007116,人类简史,图书,图书图书,3294.16,5,16470.8,2024/09/13,西南,银行卡,completed,54,
ORD007117,iPad Air,电子产品,电子产品,1527.52,10,15275.2,2024/04/12,华东,微信支付,completed,52,女
ORD007118,罗技 MX Master 3,电子产品,电子产品,8783.29,5,43916.45,2024/11/18,华南,支付宝,completed,44,
ORD007119,算法导论,图书,图书图书,6453.64,6,38721.84,2024/01/07,西北,支付宝,pending,23,男
ORD007120,百威啤酒,食品,食品食品,8392.85,1,8392.85,2024/03/29,华南,银行卡,completed,35,
ORD007121,优衣库羽绒服,服装,服装服装,3664.73,8,29317.84,2025/02/09,华北,支付宝,cancelled,20,女
ORD007122,原则,图书,图书图书,2714.69,7,19002.83,2025/01/26,西北,支付宝,pending,41,
ORD007123,九阳豆浆机,家居,家居家居,7025.99,10,70259.9,2024/12/03,华东,支付宝,pending,60,
ORD007124,戴森吸尘器,家居,家居家居,923.95,7,6467.65,2025/02/16,华东,支付宝,completed,26,
ORD007125,H&M 连衣裙,服装,服装服装,8034.37,4,32137.48,2024/10/16,华中,支付宝,cancelled,37,女
ORD007126,优衣库羽绒服,服装,服装服装,7829.87,1,7829.87,2024/12/07,华南,微信支付,completed,39,男
ORD007127,算法导论,图书,图书图书,4191.41,8,33531.28,2024/06/26,东北,支付宝,completed,56,男
ORD007128,H&M 连衣裙,服装,服装服装,9621.13,6,57726.78,2025/02/24,西北,信用卡,completed,65,女
ORD007129,深入理解计算机系统,图书,图书图书,6710.82,9,60397.38,2024/09/09,华东,银行卡,completed,27,男
ORD007130,小米台灯,家居,家居家居,7001.34,6,42008.04,2024/03/10,华北,支付宝,completed,52,
ORD007131,戴森吸尘器,家居,家居家居,1365.76,10,13657.6,2024/12/18,华南,支付宝,completed,24,
ORD007132,戴森吸尘器,家居,家居家居,6247.77,1,6247.77,2024/08/01,华东,银行卡,completed,29,男
ORD007133,人类简史,图书,图书图书,3234.98,5,16174.9,2024/08/22,华中,信用卡,pending,30,女
ORD007134,Zara 西装外套,服装,服装服装,7994.85,3,23984.55,2024/12/16,华南,支付宝,completed,62,
ORD007135,戴森吸尘器,家居,家居家居,7621.63,10,76216.3,2025/02/19,东北,银行卡,completed,58,
ORD007136,Zara 西装外套,服装,服装服装,1187.12,2,2374.24,2025/03/30,华东,微信支付,completed,58,
ORD007137,三体全集,图书,图书图书,8423.11,6,50538.66,2024/03/27,华南,支付宝,cancelled,46,女
ORD007138,蒙牛纯牛奶,食品,食品食品,9411.71,4,37646.84,2024/01/25,华中,信用卡,completed,36,男
ORD007139,小熊加湿器,家居,家居家居,3308.1,9,29772.9,2025/02/08,东北,银行卡,completed,45,男
ORD007140,宜家书架,家居,家居家居,6146.24,9,55316.16,2024/02/21,华南,支付宝,cancelled,44,
ORD007141,百威啤酒,食品,食品食品,5298.54,6,31791.24,2024/08/02,西北,银行卡,refunded,39,
ORD007142,宜家书架,家居,家居家居,1716.5,2,3433.0,2025/03/24,华北,微信支付,completed,51,女
ORD007143,百威啤酒,食品,食品食品,4872.06,9,43848.54,2025/01/11,华南,信用卡,refunded,21,女
ORD007144,罗技 MX Master 3,电子产品,电子产品,4009.74,6,24058.44,2024/04/30,东北,支付宝,completed,31,女
ORD007145,深入理解计算机系统,图书,图书图书,178.46,6,1070.76,2024/01/26,华东,信用卡,cancelled,50,
ORD007146,小熊加湿器,家居,家居家居,6644.22,7,46509.54,2025/01/26,西南,微信支付,completed,63,
ORD007147,德芙巧克力,食品,食品食品,743.29,5,3716.45,2024/05/18,西北,支付宝,pending,39,女
ORD007148,H&M 连衣裙,服装,服装服装,1266.4,1,1266.4,2024/01/08,西南,支付宝,completed,19,男
ORD007149,九阳豆浆机,家居,家居家居,1430.0,2,2860.0,2024/01/01,华南,银行卡,refunded,33,女
ORD007150,罗技 MX Master 3,电子产品,电子产品,3570.82,3,10712.46,2025/02/12,东北,信用卡,refunded,26,女
ORD007151,Dell XPS 15,电子产品,电子产品,4164.31,7,29150.17,2024/03/22,华中,银行卡,cancelled,55,女
ORD007152,iPhone 15,电子产品,电子产品,6410.89,8,51287.12,2024/02/22,华南,支付宝,completed,31,女
ORD007153,优衣库羽绒服,服装,服装服装,4476.13,8,35809.04,2024/01/22,西北,银行卡,completed,37,男
ORD007154,MacBook Air,电子产品,电子产品,1439.62,9,12956.58,2024/09/08,华南,银行卡,completed,24,
ORD007155,人类简史,图书,图书图书,3496.04,4,13984.16,2025/02/19,华东,信用卡,pending,54,
ORD007156,小熊加湿器,家居,家居家居,5345.02,6,32070.12,2024/08/23,东北,支付宝,completed,45,女
ORD007157,Levi's 501,服装,服装服装,1248.8,5,6244.0,2024/07/21,华东,信用卡,pending,28,
ORD007158,原则,图书,图书图书,1905.04,3,5715.12,2024/07/10,华北,信用卡,pending,31,男
ORD007159,农夫山泉,食品,食品食品,3241.19,9,29170.71,2024/09/30,西北,微信支付,cancelled,47,女
ORD007160,百威啤酒,食品,食品食品,425.66,3,1276.98,2024/06/10,华北,信用卡,cancelled,54,
ORD007161,网易严选床垫,家居,家居家居,7401.97,2,14803.94,2024/08/25,西南,支付宝,completed,61,男
ORD007162,蒙牛纯牛奶,食品,食品食品,9745.79,10,97457.9,2024/03/11,东北,支付宝,completed,63,
ORD007163,优衣库羽绒服,服装,服装服装,4690.01,8,37520.08,2024/03/12,华南,支付宝,completed,33,女
ORD007164,三只松鼠坚果礼盒,食品,食品食品,1948.54,2,3897.08,2024/09/15,西南,微信支付,cancelled,52,女
ORD007165,茅台酒,食品,食品食品,5161.83,1,5161.83,2024/03/27,华南,信用卡,completed,29,女
ORD007166,AirPods Pro,电子产品,电子产品,2389.88,8,19119.04,2024/02/15,华南,信用卡,completed,62,女
ORD007167,戴森吸尘器,家居,家居家居,8923.04,6,53538.24,2024/08/12,西北,信用卡,pending,20,女
ORD007168,Nike Air Max,服装,服装服装,6237.31,5,31186.55,2024/12/22,东北,信用卡,completed,19,
ORD007169,算法导论,图书,图书图书,1856.54,9,16708.86,2025/05/13,华北,信用卡,completed,52,
ORD007170,蒙牛纯牛奶,食品,食品食品,6871.97,9,61847.73,2024/03/20,东北,支付宝,cancelled,45,
ORD007171,宜家书架,家居,家居家居,5903.81,2,11807.62,2024/09/20,华北,微信支付,completed,54,男
ORD007172,百威啤酒,食品,食品食品,1952.95,5,9764.75,2024/10/28,西北,微信支付,pending,61,
ORD007173,三只松鼠坚果礼盒,食品,食品食品,4968.69,5,24843.45,2024/05/08,华中,信用卡,completed,21,男
ORD007174,宜家书架,家居,家居家居,8590.0,2,17180.0,2024/05/04,西南,银行卡,completed,60,男
ORD007175,iPad Air,电子产品,电子产品,9670.9,5,48354.5,2024/05/29,西南,银行卡,completed,57,
ORD007176,H&M 连衣裙,服装,服装服装,6496.15,9,58465.35,2025/03/12,西北,信用卡,refunded,25,
ORD007177,人类简史,图书,图书图书,7950.48,5,39752.4,2024/06/21,华南,微信支付,pending,33,
ORD007178,三体全集,图书,图书图书,3736.67,5,18683.35,2024/01/29,华中,支付宝,completed,65,
ORD007179,宜家书架,家居,家居家居,2470.44,10,24704.4,2024/04/14,东北,信用卡,completed,18,男
ORD007180,德芙巧克力,食品,食品食品,7387.73,10,73877.3,2025/05/03,华南,信用卡,completed,48,男
ORD007181,农夫山泉,食品,食品食品,9851.84,3,29555.52,2025/05/22,东北,信用卡,completed,29,女
ORD007182,iPad Air,电子产品,电子产品,1032.78,5,5163.9,2025/01/13,西南,微信支付,completed,36,男
ORD007183,九阳豆浆机,家居,家居家居,9030.8,3,27092.4,2025/03/31,西北,银行卡,refunded,36,女
ORD007184,H&M 连衣裙,服装,服装服装,7681.15,1,7681.15,2024/06/20,华南,信用卡,completed,49,男
ORD007185,Samsung Galaxy S24,电子产品,电子产品,95.21,4,380.84,2024/12/09,华北,信用卡,completed,58,男
ORD007186,百威啤酒,食品,食品食品,555.05,3,1665.15,2024/04/18,西北,信用卡,pending,56,男
ORD007187,Levi's 501,服装,服装服装,3725.87,9,33532.83,2024/03/16,华东,信用卡,pending,60,女
ORD007188,良品铺子零食包,食品,食品食品,4313.53,6,25881.18,2024/10/10,华东,银行卡,cancelled,60,
ORD007189,小熊加湿器,家居,家居家居,717.68,3,2153.04,2024/04/02,西南,支付宝,completed,21,女
ORD007190,Adidas Ultraboost,服装,服装服装,4337.28,2,8674.56,2024/01/02,西北,支付宝,completed,40,男
ORD007191,Sony WH-1000XM5,电子产品,电子产品,7373.92,4,29495.68,2024/07/12,东北,支付宝,refunded,32,
ORD007192,星巴克咖啡豆,食品,食品食品,7509.38,6,45056.28,2025/01/13,东北,微信支付,refunded,53,
ORD007193,思考快与慢,图书,图书图书,5809.77,10,58097.7,2025/05/23,华南,信用卡,completed,57,
ORD007194,Sony WH-1000XM5,电子产品,电子产品,5175.42,3,15526.26,2024/06/25,华中,银行卡,completed,21,男
ORD007195,宜家书架,家居,家居家居,8430.85,8,67446.8,2024/11/20,华北,信用卡,completed,57,
ORD007196,三体全集,图书,图书图书,6655.8,3,19967.4,2024/01/08,东北,支付宝,completed,31,女
ORD007197,美的电饭煲,家居,家居家居,7981.29,7,55869.03,2024/01/04,华中,信用卡,completed,35,
ORD007198,戴森吸尘器,家居,家居家居,5836.41,10,58364.1,2024/12/28,华南,信用卡,completed,21,
ORD007199,三只松鼠坚果礼盒,食品,食品食品,7356.42,3,22069.26,2024/03/21,西南,支付宝,completed,35,男
ORD007200,网易严选床垫,家居,家居家居,1784.06,6,10704.36,2024/10/01,华北,微信支付,completed,39,女
ORD007201,New Balance 574,服装,服装服装,8982.45,8,71859.6,2024/06/21,西北,支付宝,pending,28,女
ORD007202,德芙巧克力,食品,食品食品,9632.49,5,48162.45,2024/11/15,华东,信用卡,completed,28,女
ORD007203,三体全集,图书,图书图书,4347.66,8,34781.28,2024/05/20,华中,银行卡,completed,58,
ORD007204,小熊加湿器,家居,家居家居,2705.08,10,27050.8,2024/07/17,西南,支付宝,completed,44,
ORD007205,New Balance 574,服装,服装服装,8842.29,3,26526.87,2024/02/18,西南,银行卡,pending,29,
ORD007206,Dell XPS 15,电子产品,电子产品,1022.37,6,6134.22,2024/12/03,华北,支付宝,completed,65,女
ORD007207,Dell XPS 15,电子产品,电子产品,9645.68,3,28937.04,2025/05/28,西北,支付宝,completed,23,
ORD007208,Kindle Paperwhite,电子产品,电子产品,1671.24,8,13369.92,2024/03/07,东北,微信支付,pending,52,
ORD007209,Kindle Paperwhite,电子产品,电子产品,4501.49,3,13504.47,2025/04/28,华北,微信支付,completed,18,男
ORD007210,Sony WH-1000XM5,电子产品,电子产品,4569.52,2,9139.04,2025/04/20,西南,微信支付,completed,27,
ORD007211,农夫山泉,食品,食品食品,9232.2,2,18464.4,2025/05/15,华东,信用卡,completed,39,女
ORD007212,三体全集,图书,图书图书,3651.05,1,3651.05,2024/10/17,西北,信用卡,completed,63,
ORD007213,小熊加湿器,家居,家居家居,7427.32,2,14854.64,2025/04/11,东北,信用卡,completed,31,男
ORD007214,Python编程从入门到实践,图书,图书图书,2531.53,10,25315.3,2024/03/03,华东,微信支付,pending,50,
ORD007215,New Balance 574,服装,服装服装,4159.54,5,20797.7,2024/11/10,西北,支付宝,completed,63,
ORD007216,Levi's 501,服装,服装服装,3306.06,6,19836.36,2024/07/11,东北,银行卡,refunded,25,男
ORD007217,三体全集,图书,图书图书,7251.82,9,65266.38,2024/12/22,西南,信用卡,completed,23,男
ORD007218,蒙牛纯牛奶,食品,食品食品,7350.95,6,44105.7,2024/06/09,华中,银行卡,completed,51,
ORD007219,Nike Air Max,服装,服装服装,7086.69,4,28346.76,2024/11/18,东北,信用卡,completed,29,
ORD007220,Dell XPS 15,电子产品,电子产品,2099.09,7,14693.63,2024/05/16,华北,信用卡,pending,46,女
ORD007221,New Balance 574,服装,服装服装,6282.48,7,43977.36,2024/09/13,华南,微信支付,completed,24,女
ORD007222,茅台酒,食品,食品食品,2907.22,3,8721.66,2024/02/15,西北,银行卡,completed,32,
ORD007223,算法导论,图书,图书图书,3044.97,8,24359.76,2024/07/01,华中,银行卡,pending,22,女
ORD007224,小熊加湿器,家居,家居家居,3886.47,5,19432.35,2025/01/31,西南,支付宝,completed,37,女
ORD007225,算法导论,图书,图书图书,3735.32,2,7470.64,2024/05/18,华中,支付宝,completed,20,
ORD007226,Samsung Galaxy S24,电子产品,电子产品,972.51,8,7780.08,2024/08/24,东北,支付宝,completed,55,男
ORD007227,Levi's 501,服装,服装服装,7080.44,3,21241.32,2024/05/07,华北,支付宝,cancelled,48,男
ORD007228,北面冲锋衣,服装,服装服装,5302.01,9,47718.09,2024/07/05,华南,支付宝,completed,24,
ORD007229,良品铺子零食包,食品,食品食品,2321.51,10,23215.1,2024/11/18,东北,微信支付,pending,20,男
ORD007230,宜家书架,家居,家居家居,3105.4,10,31054.0,2025/05/28,华南,信用卡,pending,18,男
ORD007231,Levi's 501,服装,服装服装,5323.92,5,26619.6,2024/08/06,华东,信用卡,completed,53,女
ORD007232,小米台灯,家居,家居家居,168.56,2,337.12,2025/04/13,华东,微信支付,completed,44,男
ORD007233,iPhone 15,电子产品,电子产品,7958.76,7,55711.32,2024/04/27,西北,信用卡,completed,20,男
ORD007234,罗技 MX Master 3,电子产品,电子产品,951.87,3,2855.61,2025/03/18,东北,支付宝,completed,39,女
ORD007235,H&M 连衣裙,服装,服装服装,1909.16,7,13364.12,2024/09/05,西南,支付宝,cancelled,35,
ORD007236,小米台灯,家居,家居家居,7460.03,9,67140.27,2024/04/28,华北,信用卡,pending,23,男
ORD007237,百威啤酒,食品,食品食品,5741.56,2,11483.12,2024/04/01,西北,信用卡,pending,34,
ORD007238,New Balance 574,服装,服装服装,5149.96,8,41199.68,2025/04/04,西南,微信支付,cancelled,64,男
ORD007239,小米台灯,家居,家居家居,8029.42,7,56205.94,2024/08/28,东北,微信支付,completed,35,男
ORD007240,算法导论,图书,图书图书,5786.82,3,17360.46,2024/04/02,西北,银行卡,completed,35,
ORD007241,北面冲锋衣,服装,服装服装,2835.43,5,14177.15,2024/11/12,东北,银行卡,pending,28,男
ORD007242,Nike Air Max,服装,服装服装,7575.37,2,15150.74,2024/08/24,东北,信用卡,completed,25,女
ORD007243,Levi's 501,服装,服装服装,6366.99,3,19100.97,2025/05/02,华南,微信支付,completed,35,男
ORD007244,iPhone 15,电子产品,电子产品,9475.4,7,66327.8,2025/02/21,华东,微信支付,refunded,43,男
ORD007245,算法导论,图书,图书图书,9929.83,1,9929.83,2024/05/22,东北,信用卡,cancelled,45,女
ORD007246,深入理解计算机系统,图书,图书图书,4510.28,5,22551.4,2024/05/20,西南,银行卡,pending,52,
ORD007247,Levi's 501,服装,服装服装,7900.85,7,55305.95,2024/01/03,华南,支付宝,completed,35,
ORD007248,三只松鼠坚果礼盒,食品,食品食品,6708.72,9,60378.48,2024/12/01,东北,银行卡,pending,20,女
ORD007249,Adidas Ultraboost,服装,服装服装,3790.15,6,22740.9,2024/11/03,华南,支付宝,completed,58,男
ORD007250,思考快与慢,图书,图书图书,4890.81,3,14672.43,2024/05/08,西南,微信支付,completed,25,
ORD007251,美的电饭煲,家居,家居家居,2760.15,3,8280.45,2024/06/15,东北,微信支付,cancelled,49,女
ORD007252,三只松鼠坚果礼盒,食品,食品食品,3019.21,4,12076.84,2025/01/02,华南,微信支付,completed,60,
ORD007253,网易严选床垫,家居,家居家居,7957.63,8,63661.04,2025/03/23,华中,银行卡,completed,23,女
ORD007254,Dell XPS 15,电子产品,电子产品,4051.75,1,4051.75,2024/07/18,华南,信用卡,cancelled,29,
ORD007255,Adidas Ultraboost,服装,服装服装,6787.25,1,6787.25,2024/12/22,西南,微信支付,completed,24,
ORD007256,深入理解计算机系统,图书,图书图书,6350.86,6,38105.16,2024/10/04,西南,微信支付,refunded,56,女
ORD007257,蒙牛纯牛奶,食品,食品食品,623.86,10,6238.6,2024/08/09,西南,微信支付,refunded,22,男
ORD007258,良品铺子零食包,食品,食品食品,3236.51,3,9709.53,2024/09/09,西北,微信支付,completed,31,
ORD007259,Nike Air Max,服装,服装服装,7650.77,3,22952.31,2024/04/24,华北,信用卡,completed,58,
ORD007260,农夫山泉,食品,食品食品,5457.64,10,54576.4,2024/01/23,华南,信用卡,pending,20,
ORD007261,三体全集,图书,图书图书,8583.94,7,60087.58,2024/04/05,华东,信用卡,cancelled,61,男
ORD007262,网易严选床垫,家居,家居家居,831.11,4,3324.44,2024/11/29,华中,微信支付,completed,53,男
ORD007263,New Balance 574,服装,服装服装,7154.79,2,14309.58,2024/01/07,华东,支付宝,completed,53,
ORD007264,Kindle Paperwhite,电子产品,电子产品,9284.33,5,46421.65,2025/01/17,华中,微信支付,completed,59,女
ORD007265,星巴克咖啡豆,食品,食品食品,4809.3,10,48093.0,2025/05/26,东北,支付宝,completed,47,
ORD007266,农夫山泉,食品,食品食品,4906.58,10,49065.8,2024/05/28,华东,信用卡,completed,49,女
ORD007267,思考快与慢,图书,图书图书,3692.06,8,29536.48,2025/05/09,西北,信用卡,completed,27,男
ORD007268,优衣库羽绒服,服装,服装服装,8462.91,1,8462.91,2024/11/02,西北,信用卡,cancelled,27,
ORD007269,宜家书架,家居,家居家居,7312.82,10,73128.2,2025/01/30,华东,支付宝,pending,22,
ORD007270,Adidas Ultraboost,服装,服装服装,4117.65,7,28823.55,2024/08/13,西南,微信支付,cancelled,60,
ORD007271,三只松鼠坚果礼盒,食品,食品食品,283.5,7,1984.5,2024/12/17,华南,银行卡,completed,20,
ORD007272,罗技 MX Master 3,电子产品,电子产品,3506.3,7,24544.1,2024/05/28,华北,微信支付,completed,55,男
ORD007273,小米台灯,家居,家居家居,5313.43,9,47820.87,2024/02/21,华中,微信支付,completed,50,
ORD007274,Samsung Galaxy S24,电子产品,电子产品,7685.3,4,30741.2,2024/08/08,华北,信用卡,completed,63,
ORD007275,三只松鼠坚果礼盒,食品,食品食品,377.56,5,1887.8,2025/03/19,华中,支付宝,cancelled,52,女
ORD007276,德芙巧克力,食品,食品食品,8503.62,9,76532.58,2024/08/13,华南,信用卡,completed,38,女
ORD007277,Sony WH-1000XM5,电子产品,电子产品,1914.29,7,13400.03,2024/08/25,华东,银行卡,pending,61,女
ORD007278,良品铺子零食包,食品,食品食品,4013.62,3,12040.86,2024/08/26,西南,微信支付,completed,49,女
ORD007279,Levi's 501,服装,服装服装,3560.14,6,21360.84,2024/03/30,华东,信用卡,refunded,27,男
ORD007280,戴森吸尘器,家居,家居家居,2227.54,10,22275.4,2024/08/09,西北,银行卡,completed,36,
ORD007281,Adidas Ultraboost,服装,服装服装,2264.04,4,9056.16,2024/12/22,华东,支付宝,completed,25,男
